,Country,City,Customer Name,Order ID,Postal Code,Region,Row ID,State,Top N Customer Label,Order Date,Product ID_x,Ship Date,Ship Mode,Discount,Profit,Profit Ratio,Quantity,Sales,Product Name,Segment,Sub-Category,month,Total Sales,Discount Amount
4003,United States,San Antonio,Chris Cortes,CA-2013-145730,78207.0,Central,4004,Texas,Other,2015-04-03,TEC-MA-10001016,2015-09-03 00:00:00,Standard Class,0.4,33.5895,0.116666667,3.0,287.91,Canon PC170 Desktop Personal Copier,Consumer,Machines,4,479.8500000000001,191.94000000000003
4004,United States,San Antonio,Chris Cortes,CA-2013-145730,78207.0,Central,4005,Texas,Other,2015-04-03,OFF-EN-10000483,2015-09-03 00:00:00,Standard Class,0.2,11.895,0.325,3.0,36.6,"White Envelopes, White Envelopes with Clear Poly Window",Consumer,Envelopes,4,45.75,9.15
4008,United States,Louisville,Michael Kennedy,CA-2012-107468,80027.0,West,4009,Colorado,Other,2014-12-18,OFF-AR-10000634,12/22/2014,Standard Class,0.2,0.5992,0.0875,2.0,6.848,Newell 320,Corporate,Art,12,8.559999999999999,1.7119999999999989
4010,United States,Philadelphia,Cindy Chapman,CA-2014-100811,19143.0,East,4011,Pennsylvania,Other,2016-11-21,OFF-PA-10001204,11/24/2016,First Class,0.2,2.64,0.3125,2.0,8.448,Xerox 1972,Consumer,Paper,11,10.56,2.112
4011,United States,Philadelphia,Cindy Chapman,CA-2014-100811,19143.0,East,4012,Pennsylvania,Other,2016-11-21,OFF-ST-10002444,11/24/2016,First Class,0.2,3.9296,0.1,4.0,39.296,Recycled Eldon Regeneration Jumbo File,Consumer,Storage,11,49.12,9.823999999999998
4020,United States,Chester,Anna Andreadi,CA-2011-154963,19013.0,East,4021,Pennsylvania,Other,2013-06-22,FUR-CH-10004698,6/27/2013,Standard Class,0.3,0.0,0.0,3.0,170.058,"Padded Folding Chairs, Black, 4/Carton",Consumer,Chairs,6,242.94,72.882
4021,United States,Chester,Anna Andreadi,CA-2011-154963,19013.0,East,4022,Pennsylvania,Other,2013-06-22,TEC-PH-10004093,6/27/2013,Standard Class,0.4,0.0,0.0,3.0,82.782,Panasonic Kx-TS550,Consumer,Phones,6,137.97,55.188
4022,United States,Chester,Anna Andreadi,CA-2011-154963,19013.0,East,4023,Pennsylvania,Other,2013-06-22,FUR-CH-10000454,6/27/2013,Standard Class,0.3,0.0,0.0,5.0,853.93,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Consumer,Chairs,6,1219.9,365.97000000000014
4023,United States,San Francisco,Jack O'Briant,CA-2014-130764,94110.0,West,4024,California,Other,2016-10-27,FUR-BO-10003034,10/28/2016,First Class,0.15,6.549,0.011764706,5.0,556.665,"O'Sullivan Elevations Bookcase, Cherry Finish",Corporate,Bookcases,10,654.9,98.235
4024,United States,San Francisco,Jack O'Briant,CA-2014-130764,94110.0,West,4025,California,Other,2016-10-27,TEC-PH-10003215,10/28/2016,First Class,0.2,34.742,0.3625,4.0,95.84,Jackery Bar Premium Fast-charging Portable Charger,Corporate,Phones,10,119.8,23.959999999999994
4025,United States,Bedford,Sylvia Foulston,CA-2014-139311,76021.0,Central,4026,Texas,Other,2016-11-08,OFF-PA-10001776,8/13/2016,First Class,0.2,10.0116,0.3375,4.0,29.664,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Corporate,Paper,11,37.08,7.415999999999997
4026,United States,Bedford,Sylvia Foulston,CA-2014-139311,76021.0,Central,4027,Texas,Other,2016-11-08,OFF-AR-10004582,8/13/2016,First Class,0.2,2.87,0.3125,7.0,9.184,BIC Brite Liner Grip Highlighters,Corporate,Art,11,11.48,2.2959999999999994
4027,United States,Bedford,Sylvia Foulston,CA-2014-139311,76021.0,Central,4028,Texas,Other,2016-11-08,TEC-PH-10001557,8/13/2016,First Class,0.2,13.4386,0.0875,2.0,153.584,Pyle PMP37LED,Corporate,Phones,11,191.98,38.39599999999999
4028,United States,Bedford,Sylvia Foulston,CA-2014-139311,76021.0,Central,4029,Texas,Other,2016-11-08,OFF-BI-10004209,8/13/2016,First Class,0.8,0.0,0.0,8.0,12.864,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Corporate,Binders,11,64.32000000000002,51.45600000000002
4034,United States,Lorain,Jim Mitchum,US-2013-108777,44052.0,East,4035,Ohio,Other,2015-12-13,OFF-BI-10003982,12/13/2015,Same Day,0.7,0.0,0.0,3.0,18.693,Wilson Jones Century Plastic Molded Ring Binders,Corporate,Binders,12,62.309999999999995,43.61699999999999
4035,United States,Lorain,Jim Mitchum,US-2013-108777,44052.0,East,4036,Ohio,Other,2015-12-13,TEC-AC-10002567,12/13/2015,Same Day,0.2,76.7904,0.2,6.0,383.952,Logitech G602 Wireless Gaming Mouse,Corporate,Accessories,12,479.94,95.988
4036,United States,Chicago,Fred Harton,CA-2012-148859,60623.0,Central,4037,Illinois,Other,2014-12-28,OFF-ST-10004950,2015-01-01 00:00:00,Standard Class,0.2,1.551,0.0625,2.0,24.816,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Consumer,Storage,12,31.019999999999996,6.203999999999997
4039,United States,San Francisco,Anthony Johnson,CA-2011-110786,94110.0,West,4040,California,Other,2013-12-29,TEC-MA-10003183,2014-02-01 00:00:00,Standard Class,0.2,287.982,0.375,6.0,767.952,DYMO CardScan Personal V9 Business Card Scanner,Corporate,Machines,12,959.94,191.98799999999991
4040,United States,San Francisco,Anthony Johnson,CA-2011-110786,94110.0,West,4041,California,Other,2013-12-29,OFF-BI-10003305,2014-02-01 00:00:00,Standard Class,0.2,4.6644,0.325,3.0,14.352,Avery Hanging File Binders,Corporate,Binders,12,17.939999999999998,3.5879999999999974
4041,United States,San Francisco,Anthony Johnson,CA-2011-110786,94110.0,West,4042,California,Other,2013-12-29,TEC-PH-10001425,2014-02-01 00:00:00,Standard Class,0.2,19.1976,0.1,3.0,191.976,Mophie Juice Pack Helium for iPhone,Corporate,Phones,12,239.97,47.994
4045,United States,Houston,Cari Sayre,CA-2012-136378,77070.0,Central,4046,Texas,Other,2014-02-04,OFF-BI-10003707,2014-07-04 00:00:00,Standard Class,0.8,0.0,0.0,3.0,9.156,Aluminum Screw Posts,Corporate,Binders,2,45.780000000000015,36.62400000000002
4046,United States,Chicago,Susan Pistek,CA-2014-100356,60653.0,Central,4047,Illinois,Other,2016-10-21,OFF-AP-10002191,10/25/2016,Standard Class,0.8,0.0,0.0,2.0,23.992,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Consumer,Appliances,10,119.96000000000004,95.96800000000005
4050,United States,New York City,George Ashbrook,CA-2014-136350,10011.0,East,4051,New York,Other,2016-06-24,FUR-CH-10001891,6/26/2016,Second Class,0.1,32.6332,0.188888889,2.0,172.764,Global Deluxe Office Fabric Chairs,Consumer,Chairs,6,191.96,19.196
4051,United States,Philadelphia,Suzanne McNair,CA-2011-122931,19134.0,East,4052,Pennsylvania,Other,2013-09-29,OFF-AR-10003469,2013-03-10 00:00:00,Standard Class,0.2,1.4784,0.35,3.0,4.224,Nontoxic Chalk,Corporate,Art,9,5.28,1.056
4052,United States,Philadelphia,Suzanne McNair,CA-2011-122931,19134.0,East,4053,Pennsylvania,Other,2013-09-29,FUR-TA-10004175,2013-03-10 00:00:00,Standard Class,0.4,0.0,0.0,2.0,409.272,"Hon 30"" x 60"" Table with Locking Drawer",Corporate,Tables,9,682.12,272.848
4053,United States,Philadelphia,Suzanne McNair,CA-2011-122931,19134.0,East,4054,Pennsylvania,Other,2013-09-29,OFF-LA-10002945,2013-03-10 00:00:00,Standard Class,0.2,18.018,0.325,11.0,55.44,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Corporate,Labels,9,69.3,13.86
4054,United States,Philadelphia,Suzanne McNair,CA-2011-122931,19134.0,East,4055,Pennsylvania,Other,2013-09-29,OFF-PA-10000533,2013-03-10 00:00:00,Standard Class,0.2,6.8016,0.325,4.0,20.928,Southworth Parchment Paper & Envelopes,Corporate,Paper,9,26.16,5.231999999999999
4055,United States,Philadelphia,Suzanne McNair,CA-2011-122931,19134.0,East,4056,Pennsylvania,Other,2013-09-29,OFF-ST-10004459,2013-03-10 00:00:00,Standard Class,0.2,0.0,0.0,6.0,1801.632,Tennsco Single-Tier Lockers,Corporate,Storage,9,2252.04,450.4079999999999
4056,United States,Philadelphia,Suzanne McNair,CA-2011-122931,19134.0,East,4057,Pennsylvania,Other,2013-09-29,FUR-TA-10004147,2013-03-10 00:00:00,Standard Class,0.4,0.0,0.0,1.0,67.176,Hon 4060 Series Tables,Corporate,Tables,9,111.96,44.784000000000006
4057,United States,Chicago,Darren Koutras,CA-2011-163034,60610.0,Central,4058,Illinois,Other,2013-11-24,OFF-ST-10000046,11/28/2013,Standard Class,0.2,0.0,0.0,5.0,646.2,Fellowes Super Stor/Drawer Files,Consumer,Storage,11,807.75,161.54999999999995
4058,United States,Oakland,Lena Creighton,CA-2012-124058,94601.0,West,4059,California,Other,2014-11-20,TEC-PH-10004774,11/24/2014,Standard Class,0.2,0.0,0.0,7.0,72.744,Gear Head AU3700S Headset,Consumer,Phones,11,90.93,18.185999999999993
4059,United States,Oakland,Lena Creighton,CA-2012-124058,94601.0,West,4060,California,Other,2014-11-20,FUR-CH-10000595,11/24/2014,Standard Class,0.2,35.76,0.0625,3.0,572.16,Safco Contoured Stacking Chairs,Consumer,Chairs,11,715.1999999999999,143.03999999999996
4060,United States,Chicago,Xylona Preis,CA-2013-129196,60610.0,Central,4061,Illinois,Other,2015-02-11,TEC-AC-10002473,2015-08-11 00:00:00,Standard Class,0.2,17.8794,0.2625,3.0,68.112,Maxell 4.7GB DVD-R,Consumer,Accessories,2,85.13999999999999,17.02799999999999
4061,United States,Seattle,Cari Sayre,US-2012-138716,98105.0,West,4062,Washington,Other,2014-09-17,OFF-BI-10001628,9/20/2014,First Class,0.2,7.8225,0.3125,3.0,25.032,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Corporate,Binders,9,31.29,6.257999999999999
4062,United States,Philadelphia,Bryan Davis,US-2013-122182,19143.0,East,4063,Pennsylvania,Other,2015-11-03,TEC-AC-10002800,3/15/2015,Standard Class,0.2,7.4985,0.1875,1.0,39.992,Plantronics Audio 478 Stereo USB Headset,Consumer,Accessories,11,49.989999999999995,9.997999999999998
4063,United States,Concord,Denise Leinenbach,US-2011-130358,28027.0,South,4064,North Carolina,Other,2013-06-23,OFF-AR-10002766,6/26/2013,First Class,0.2,1.7514,0.0875,9.0,20.016,Prang Drawing Pencil Set,Consumer,Art,6,25.019999999999996,5.003999999999998
4064,United States,Concord,Denise Leinenbach,US-2011-130358,28027.0,South,4065,North Carolina,Other,2013-06-23,OFF-SU-10002522,6/26/2013,First Class,0.2,0.3492,0.1125,1.0,3.104,Acme Kleen Earth Office Shears,Consumer,Supplies,6,3.88,0.7759999999999998
4065,United States,Charlotte,Ken Heidel,CA-2011-102673,28205.0,South,4066,North Carolina,Other,2013-01-11,OFF-FA-10003021,2013-05-11 00:00:00,Standard Class,0.2,1.41,0.1875,5.0,7.52,Staples,Corporate,Fasteners,1,9.4,1.879999999999999
4066,United States,Charlotte,Ken Heidel,CA-2011-102673,28205.0,South,4067,North Carolina,Other,2013-01-11,OFF-AR-10000634,2013-05-11 00:00:00,Standard Class,0.2,0.8988,0.0875,3.0,10.272,Newell 320,Corporate,Art,1,12.84,2.5679999999999996
4067,United States,Charlotte,Ken Heidel,CA-2011-102673,28205.0,South,4068,North Carolina,Other,2013-01-11,OFF-LA-10001771,2013-05-11 00:00:00,Standard Class,0.2,15.5376,0.325,12.0,47.808,Avery 513,Corporate,Labels,1,59.76,11.951999999999998
4068,United States,Charlotte,Ken Heidel,CA-2011-102673,28205.0,South,4069,North Carolina,Other,2013-01-11,TEC-PH-10004434,2013-05-11 00:00:00,Standard Class,0.2,110.1195,0.1125,9.0,978.84,Cisco IP Phone 7961G VoIP phone - Dark gray,Corporate,Phones,1,1223.55,244.70999999999992
4069,United States,Dallas,Tom Prescott,CA-2013-145303,75081.0,Central,4070,Texas,Other,2015-08-29,OFF-BI-10000050,2015-01-09 00:00:00,First Class,0.8,0.0,0.0,9.0,13.14,"Angle-D Binders with Locking Rings, Label Holders",Consumer,Binders,8,65.70000000000002,52.56000000000002
4070,United States,Dallas,Tom Prescott,CA-2013-145303,75081.0,Central,4071,Texas,Other,2015-08-29,OFF-BI-10002414,2015-01-09 00:00:00,First Class,0.8,0.0,0.0,4.0,10.024,GBC ProClick Spines for 32-Hole Punch,Consumer,Binders,8,50.120000000000005,40.096
4071,United States,Dallas,Tom Prescott,CA-2013-145303,75081.0,Central,4072,Texas,Other,2015-08-29,FUR-BO-10003159,2015-01-09 00:00:00,First Class,0.32,0.0,0.0,2.0,156.3728,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Consumer,Bookcases,8,229.96000000000004,73.58720000000002
4074,United States,Miramar,Dana Kaydos,CA-2014-108112,33023.0,South,4075,Florida,Other,2016-11-15,FUR-FU-10003553,11/20/2016,Standard Class,0.2,55.016,0.25,4.0,220.064,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Consumer,Furnishings,11,275.08,55.01599999999999
4075,United States,Miramar,Dana Kaydos,CA-2014-108112,33023.0,South,4076,Florida,Other,2016-11-15,FUR-FU-10001488,11/20/2016,Standard Class,0.2,0.0,0.0,4.0,339.136,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Consumer,Furnishings,11,423.92,84.78399999999999
4079,United States,Jacksonville,Lynn Smith,CA-2012-165414,28540.0,South,4080,North Carolina,Other,2014-12-21,TEC-PH-10002293,12/24/2014,First Class,0.2,4.7976,0.1,3.0,47.976,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Consumer,Phones,12,59.97,11.994
4080,United States,Tigard,Katrina Edelman,CA-2013-140417,97224.0,West,4081,Oregon,Other,2015-09-26,OFF-PA-10000380,9/30/2015,Standard Class,0.2,22.518,0.375,9.0,60.048,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Corporate,Paper,9,75.06,15.012
4081,United States,Tigard,Katrina Edelman,CA-2013-140417,97224.0,West,4082,Oregon,Other,2015-09-26,OFF-BI-10004828,9/30/2015,Standard Class,0.7,0.0,0.0,1.0,5.022,GBC Poly Designer Binding Covers,Corporate,Binders,9,16.74,11.717999999999998
4082,United States,Decatur,Matthew Clasen,US-2014-151316,62521.0,Central,4083,Illinois,Other,2016-06-24,OFF-BI-10004632,6/30/2016,Standard Class,0.8,0.0,0.0,3.0,182.994,Ibico Hi-Tech Manual Binding System,Corporate,Binders,6,914.9700000000004,731.9760000000002
4083,United States,Decatur,Matthew Clasen,US-2014-151316,62521.0,Central,4084,Illinois,Other,2016-06-24,OFF-PA-10000327,6/30/2016,Standard Class,0.2,3.21,0.3125,3.0,10.272,Xerox 1971,Corporate,Paper,6,12.84,2.5679999999999996
4084,United States,Phoenix,Dean percer,CA-2014-163692,85023.0,West,4085,Arizona,Other,2016-07-09,OFF-BI-10003291,2016-09-09 00:00:00,First Class,0.7,0.0,0.0,3.0,7.857,Wilson Jones Leather-Like Binders with DublLock Round Rings,Home Office,Binders,7,26.19,18.333
4085,United States,Sacramento,Linda Cazamias,CA-2013-111913,95823.0,West,4086,California,Other,2015-05-08,TEC-PH-10002275,2015-07-08 00:00:00,Second Class,0.2,30.2384,0.1,2.0,302.384,Mitel 5320 IP Phone VoIP phone,Corporate,Phones,5,377.98,75.596
4086,United States,Sacramento,Linda Cazamias,CA-2013-111913,95823.0,West,4087,California,Other,2015-05-08,OFF-BI-10003291,2015-07-08 00:00:00,Second Class,0.2,7.0713,0.3375,3.0,20.952,Wilson Jones Leather-Like Binders with DublLock Round Rings,Corporate,Binders,5,26.19,5.2379999999999995
4087,United States,Sacramento,Linda Cazamias,CA-2013-111913,95823.0,West,4088,California,Other,2015-05-08,OFF-BI-10000343,2015-07-08 00:00:00,Second Class,0.2,3.9771,0.3375,3.0,11.784,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Corporate,Binders,5,14.73,2.9459999999999997
4091,United States,New York City,Thomas Boland,CA-2013-161473,10035.0,East,4092,New York,Other,2015-02-04,OFF-BI-10003305,2015-06-04 00:00:00,Standard Class,0.2,4.6644,0.325,3.0,14.352,Avery Hanging File Binders,Corporate,Binders,2,17.939999999999998,3.5879999999999974
4092,United States,Akron,John Murray,CA-2014-166576,44312.0,East,4093,Ohio,Other,2016-05-16,OFF-ST-10002574,5/18/2016,First Class,0.2,0.0,0.0,2.0,221.024,"SAFCO Commercial Wire Shelving, Black",Consumer,Storage,5,276.28,55.25599999999997
4100,United States,Houston,Zuschuss Carroll,US-2014-102288,77095.0,Central,4101,Texas,Other,2016-06-19,OFF-AP-10004655,6/23/2016,Standard Class,0.8,0.0,0.0,1.0,2.264,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Consumer,Appliances,6,11.320000000000002,9.056000000000004
4101,United States,Houston,Zuschuss Carroll,US-2014-102288,77095.0,Central,4102,Texas,Other,2016-06-19,OFF-AP-10002906,6/23/2016,Standard Class,0.8,0.0,0.0,1.0,0.444,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Consumer,Appliances,6,2.2200000000000006,1.7760000000000007
4102,United States,Houston,Zuschuss Carroll,US-2014-102288,77095.0,Central,4103,Texas,Other,2016-06-19,OFF-PA-10000740,6/23/2016,Standard Class,0.2,47.5072,0.325,8.0,146.176,Xerox 1982,Consumer,Paper,6,182.71999999999997,36.54399999999998
4104,United States,San Diego,Jay Kimmel,US-2014-155999,92105.0,West,4105,California,Other,2016-07-08,TEC-PH-10000439,8/13/2016,Standard Class,0.2,17.9955,0.1125,5.0,159.96,GE DSL Phone Line Filter,Consumer,Phones,7,199.95,39.98999999999998
4105,United States,San Diego,Jay Kimmel,US-2014-155999,92105.0,West,4106,California,Other,2016-07-08,OFF-BI-10000404,8/13/2016,Standard Class,0.2,4.644,0.3375,2.0,13.76,Avery Printable Repositionable Plastic Tabs,Consumer,Binders,7,17.2,3.4399999999999995
4106,United States,Houston,Dorothy Dickinson,US-2013-148334,77041.0,Central,4107,Texas,Other,2015-08-23,OFF-BI-10003676,8/27/2015,Standard Class,0.8,0.0,0.0,2.0,4.312,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Consumer,Binders,8,21.56000000000001,17.248000000000005
4108,United States,New York City,Marc Crier,CA-2012-105599,10011.0,East,4109,New York,Other,2014-07-09,FUR-TA-10003837,2014-07-09 00:00:00,Same Day,0.4,0.0,0.0,3.0,27.414,Anderson Hickey Conga Table Tops & Accessories,Consumer,Tables,7,45.690000000000005,18.276000000000003
4113,United States,Houston,Noah Childs,CA-2012-116687,77095.0,Central,4114,Texas,Other,2014-02-05,OFF-LA-10000443,2014-07-05 00:00:00,Standard Class,0.2,2.9889,0.3375,3.0,8.856,Avery 501,Corporate,Labels,2,11.07,2.213999999999998
4114,United States,Houston,Noah Childs,CA-2012-116687,77095.0,Central,4115,Texas,Other,2014-02-05,TEC-PH-10001750,2014-07-05 00:00:00,Standard Class,0.2,13.8579,0.0875,3.0,158.376,Samsung Rugby III,Corporate,Phones,2,197.97,39.593999999999994
4115,United States,Seattle,Amy Cox,CA-2013-163573,98105.0,West,4116,Washington,Other,2015-11-25,OFF-BI-10004632,11/28/2015,First Class,0.2,381.2375,0.3125,5.0,1219.96,Ibico Hi-Tech Manual Binding System,Consumer,Binders,11,1524.95,304.99
4116,United States,Los Angeles,Toby Swindell,CA-2012-153416,90036.0,West,4117,California,Other,2014-11-24,OFF-BI-10002813,11/29/2014,Standard Class,0.2,0.99,0.3125,2.0,3.168,Avery Reinforcements for Hole-Punch Pages,Consumer,Binders,11,3.96,0.7919999999999998
4119,United States,Los Angeles,Toby Swindell,CA-2012-153416,90036.0,West,4120,California,Other,2014-11-24,OFF-BI-10002706,11/29/2014,Standard Class,0.2,29.7024,0.325,8.0,91.392,Avery Premier Heavy-Duty Binder with Round Locking Rings,Consumer,Binders,11,114.24,22.848
4120,United States,Philadelphia,Michael Moore,CA-2014-117394,19120.0,East,4121,Pennsylvania,Other,2016-04-09,TEC-AC-10000199,2016-10-09 00:00:00,Standard Class,0.2,0.0,0.0,4.0,19.04,Kingston Digital DataTraveler 8GB USB 2.0,Consumer,Accessories,4,23.799999999999997,4.759999999999998
4123,United States,Seattle,Liz Pelletier,CA-2014-133823,98103.0,West,4124,Washington,Other,2016-11-05,OFF-BI-10000962,2016-12-05 00:00:00,Same Day,0.2,9.4366,0.3625,2.0,26.032,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Consumer,Binders,11,32.54,6.507999999999999
4125,United States,Jacksonville,Mike Gockenbach,CA-2014-123239,32216.0,South,4126,Florida,Other,2016-07-27,FUR-FU-10001602,7/31/2016,Second Class,0.2,0.0,0.0,3.0,91.032,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Consumer,Furnishings,7,113.79,22.757999999999996
4127,United States,Charlotte,John Lee,CA-2011-127299,28205.0,South,4128,North Carolina,Other,2013-09-19,OFF-ST-10003722,9/24/2013,Standard Class,0.2,7.5762,0.1125,6.0,67.344,Project Tote Personal File,Consumer,Storage,9,84.17999999999999,16.836
4128,United States,Charlotte,John Lee,CA-2011-127299,28205.0,South,4129,North Carolina,Other,2013-09-19,TEC-MA-10001127,9/24/2013,Standard Class,0.5,0.0,0.0,3.0,2624.985,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Consumer,Machines,9,5249.97,2624.985
4130,United States,Chicago,Ann Blume,CA-2011-115336,60623.0,Central,4131,Illinois,Other,2013-11-18,OFF-BI-10001107,11/25/2013,Standard Class,0.8,0.0,0.0,5.0,14.48,"GBC White Gloss Covers, Plain Front",Corporate,Binders,11,72.40000000000002,57.920000000000016
4131,United States,Hollywood,Karl Braun,CA-2012-111703,33021.0,South,4132,Florida,Other,2014-02-07,OFF-PA-10000349,2014-09-07 00:00:00,Standard Class,0.2,4.0338,0.3375,3.0,11.952,Easy-staple paper,Consumer,Paper,2,14.94,2.9879999999999995
4132,United States,Hollywood,Karl Braun,CA-2012-111703,33021.0,South,4133,Florida,Other,2014-02-07,OFF-PA-10003349,2014-09-07 00:00:00,Standard Class,0.2,5.6376,0.3625,3.0,15.552,Xerox 1957,Consumer,Paper,2,19.44,3.887999999999998
4135,United States,Los Angeles,Paul Van Hugh,CA-2014-105914,90036.0,West,4136,California,Other,2016-02-10,OFF-BI-10002854,2016-08-10 00:00:00,Standard Class,0.2,42.045,0.375,5.0,112.12,"Performers Binder/Pad Holder, Black",Home Office,Binders,2,140.15,28.03
4138,United States,Deer Park,Keith Dawkins,CA-2013-117226,77536.0,Central,4139,Texas,Other,2015-12-31,OFF-BI-10004654,2016-02-01 00:00:00,First Class,0.8,0.0,0.0,6.0,6.924,Avery Binding System Hidden Tab Executive Style Index Sets,Corporate,Binders,12,34.62000000000001,27.696000000000012
4139,United States,Philadelphia,Ralph Arnett,CA-2014-127313,19120.0,East,4140,Pennsylvania,Other,2016-01-12,OFF-ST-10001228,2016-04-12 00:00:00,First Class,0.2,2.337,0.0625,3.0,37.392,Personal File Boxes with Fold-Down Carry Handle,Consumer,Storage,1,46.74,9.348
4140,United States,Philadelphia,Ralph Arnett,CA-2014-127313,19120.0,East,4141,Pennsylvania,Other,2016-01-12,FUR-FU-10003798,2016-04-12 00:00:00,First Class,0.2,13.846,0.175,5.0,79.12,"Ultra Door Kickplate, 8""H x 34""W",Consumer,Furnishings,1,98.9,19.78
4145,United States,San Francisco,Eugene Hildebrand,CA-2014-112725,94110.0,West,4146,California,Other,2016-01-31,FUR-CH-10000863,2016-07-02 00:00:00,Standard Class,0.2,0.0,0.0,1.0,120.784,Novimex Swivel Fabric Task Chair,Home Office,Chairs,1,150.98,30.195999999999984
4147,United States,Austin,Randy Bradley,CA-2014-106068,78745.0,Central,4148,Texas,Other,2016-10-23,OFF-BI-10000962,10/28/2016,Standard Class,0.8,0.0,0.0,3.0,9.762,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Consumer,Binders,10,48.81000000000002,39.048000000000016
4148,United States,Austin,Randy Bradley,CA-2014-106068,78745.0,Central,4149,Texas,Other,2016-10-23,OFF-ST-10004507,10/28/2016,Standard Class,0.2,1.2005,0.0875,1.0,13.72,Advantus Rolling Storage Box,Consumer,Storage,10,17.15,3.429999999999998
4149,United States,Austin,Randy Bradley,CA-2014-106068,78745.0,Central,4150,Texas,Other,2016-10-23,TEC-AC-10002942,10/28/2016,Standard Class,0.2,0.0,0.0,1.0,55.2,WD My Passport Ultra 1TB Portable External Hard Drive,Consumer,Accessories,10,69.0,13.799999999999995
4150,United States,Austin,Randy Bradley,CA-2014-106068,78745.0,Central,4151,Texas,Other,2016-10-23,OFF-ST-10002344,10/28/2016,Standard Class,0.2,0.0,0.0,4.0,259.136,"Carina 42""Hx23 3/4""W Media Storage Unit",Consumer,Storage,10,323.92,64.78399999999999
4151,United States,Philadelphia,Cassandra Brandow,CA-2014-100160,19134.0,East,4152,Pennsylvania,Other,2016-07-09,OFF-LA-10002475,2016-11-09 00:00:00,Standard Class,0.2,9.8685,0.3375,5.0,29.24,Avery 519,Consumer,Labels,7,36.55,7.309999999999999
4152,United States,Philadelphia,Cassandra Brandow,CA-2014-100160,19134.0,East,4153,Pennsylvania,Other,2016-07-09,OFF-PA-10003072,2016-11-09 00:00:00,Standard Class,0.2,5.4432,0.35,3.0,15.552,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Consumer,Paper,7,19.44,3.887999999999998
4153,United States,Philadelphia,Cassandra Brandow,CA-2014-100160,19134.0,East,4154,Pennsylvania,Other,2016-07-09,OFF-EN-10001509,2016-11-09 00:00:00,Standard Class,0.2,1.6524,0.3375,3.0,4.896,Poly String Tie Envelopes,Consumer,Envelopes,7,6.119999999999999,1.2239999999999993
4154,United States,Bristol,Michael Paige,CA-2013-139689,37620.0,South,4155,Tennessee,Other,2015-12-30,OFF-BI-10004781,2016-04-01 00:00:00,Standard Class,0.7,0.0,0.0,4.0,38.088,GBC Wire Binding Strips,Corporate,Binders,12,126.95999999999998,88.87199999999999
4155,United States,Bristol,Michael Paige,CA-2013-139689,37620.0,South,4156,Tennessee,Other,2015-12-30,OFF-BI-10000145,2016-04-01 00:00:00,Standard Class,0.7,0.0,0.0,3.0,2.808,Zipper Ring Binder Pockets,Corporate,Binders,12,9.359999999999998,6.551999999999998
4156,United States,Philadelphia,Scot Wooten,CA-2012-101091,19140.0,East,4157,Pennsylvania,Other,2014-05-12,TEC-AC-10003280,2014-09-12 00:00:00,Second Class,0.2,0.5998,0.0125,2.0,47.984,Belkin F8E887 USB Wired Ergonomic Keyboard,Consumer,Accessories,5,59.98,11.995999999999997
4157,United States,Philadelphia,Scot Wooten,CA-2012-101091,19140.0,East,4158,Pennsylvania,Other,2014-05-12,OFF-BI-10001107,2014-09-12 00:00:00,Second Class,0.7,0.0,0.0,6.0,26.064,"GBC White Gloss Covers, Plain Front",Consumer,Binders,5,86.87999999999998,60.81599999999998
4158,United States,Chicago,Suzanne McNair,CA-2011-126907,60610.0,Central,4159,Illinois,Other,2013-01-11,OFF-PA-10000533,2013-08-11 00:00:00,Standard Class,0.2,5.1012,0.325,3.0,15.696,Southworth Parchment Paper & Envelopes,Corporate,Paper,1,19.619999999999997,3.9239999999999977
