,Country,City,Customer Name,Order ID,Postal Code,Region,Row ID,State,Top N Customer Label,Order Date,Product ID_x,Ship Date,Ship Mode,Discount,Profit,Profit Ratio,Quantity,Sales,Product Name,Segment,Sub-Category,month,Total Sales,Discount Amount
5646,United States,Alexandria,Andrew Gjertsen,CA-2012-104241,22304.0,South,5647,Virginia,Other,2014-04-01,FUR-FU-10001473,2014-09-01 00:00:00,Standard Class,0.0,69.1992,0.36,14.0,192.22,DAX Wood Document Frame,Corporate,Furnishings,4,192.22,0.0
5647,United States,Salt Lake City,Joy Bell-,CA-2014-168179,84106.0,West,5648,Utah,Other,2016-02-11,OFF-PA-10001800,2016-07-11 00:00:00,Standard Class,0.0,9.3312,0.48,3.0,19.44,Xerox 220,Consumer,Paper,2,19.44,0.0
5648,United States,Apple Valley,Anthony Johnson,CA-2014-142342,92307.0,West,5649,California,Other,2016-07-17,OFF-PA-10004609,7/19/2016,Second Class,0.0,15.552,0.48,5.0,32.4,Xerox 221,Corporate,Paper,7,32.4,0.0
5649,United States,Apple Valley,Anthony Johnson,CA-2014-142342,92307.0,West,5650,California,Other,2016-07-17,OFF-EN-10002592,7/19/2016,Second Class,0.0,28.95,0.5,5.0,57.9,"Peel & Seel Recycled Catalog Envelopes, Brown",Corporate,Envelopes,7,57.9,0.0
5650,United States,Apple Valley,Anthony Johnson,CA-2014-142342,92307.0,West,5651,California,Other,2016-07-17,OFF-ST-10002957,7/19/2016,Second Class,0.0,0.0,0.0,2.0,10.56,Sterilite Show Offs Storage Containers,Corporate,Storage,7,10.56,0.0
5652,United States,New York City,Muhammed MacIntyre,CA-2014-109099,10009.0,East,5653,New York,Other,2016-06-10,OFF-PA-10001033,2016-11-10 00:00:00,Standard Class,0.0,20.0851,0.49,1.0,40.99,Xerox 1893,Corporate,Paper,6,40.99,0.0
5653,United States,Long Beach,Tiffany House,US-2011-134187,90805.0,West,5654,California,Other,2013-04-11,OFF-AR-10000940,2013-11-11 00:00:00,Standard Class,0.0,0.7938,0.27,1.0,2.94,Newell 343,Corporate,Art,4,2.94,0.0
5667,United States,Seattle,Sanjit Engle,CA-2013-142405,98103.0,West,5668,Washington,Top 20 Customers,2015-12-06,OFF-LA-10004093,6/16/2015,Standard Class,0.0,6.8714,0.47,2.0,14.62,Avery 486,Consumer,Labels,12,14.62,0.0
5669,United States,Seattle,Sanjit Engle,CA-2013-142405,98103.0,West,5670,Washington,Top 20 Customers,2015-12-06,TEC-AC-10003095,6/16/2015,Standard Class,0.0,132.5898,0.34,3.0,389.97,Logitech G35 7.1-Channel Surround Sound Headset,Consumer,Accessories,12,389.97,0.0
5670,United States,Pocatello,Trudy Glocke,CA-2012-141012,83201.0,West,5671,Idaho,Other,2014-09-06,FUR-FU-10003192,2014-11-06 00:00:00,Second Class,0.0,92.3936,0.26,4.0,355.36,Luxo Adjustable Task Clamp Lamp,Consumer,Furnishings,9,355.36,0.0
5674,United States,Seattle,Marc Crier,CA-2013-146318,98105.0,West,5675,Washington,Other,2015-01-22,OFF-PA-10003953,1/27/2015,Standard Class,0.0,6.2208,0.48,2.0,12.96,Xerox 218,Consumer,Paper,1,12.96,0.0
5676,United States,Seattle,Patrick Jones,CA-2011-135993,98115.0,West,5677,Washington,Other,2013-05-28,TEC-AC-10004877,2013-02-06 00:00:00,Standard Class,0.0,2.208,0.08,4.0,27.6,Imation 30456 USB Flash Drive 8GB,Corporate,Accessories,5,27.6,0.0
5678,United States,Holland,Steve Carroll,CA-2013-143924,49423.0,Central,5679,Michigan,Other,2015-07-29,OFF-FA-10000735,2015-04-08 00:00:00,Standard Class,0.0,9.198,0.45,7.0,20.44,Staples,Home Office,Fasteners,7,20.44,0.0
5679,United States,Holland,Steve Carroll,CA-2013-143924,49423.0,Central,5680,Michigan,Other,2015-07-29,OFF-PA-10002120,2015-04-08 00:00:00,Standard Class,0.0,53.8608,0.49,2.0,109.92,Xerox 1889,Home Office,Paper,7,109.92,0.0
5680,United States,Broken Arrow,Benjamin Patterson,CA-2013-141551,74012.0,Central,5681,Oklahoma,Other,2015-09-25,OFF-BI-10001249,2015-01-10 00:00:00,Standard Class,0.0,2.9348,0.46,1.0,6.38,Avery Heavy-Duty EZD View Binder with Locking Rings,Consumer,Binders,9,6.38,0.0
5681,United States,Broken Arrow,Benjamin Patterson,CA-2013-141551,74012.0,Central,5682,Oklahoma,Other,2015-09-25,OFF-PA-10001569,2015-01-10 00:00:00,Standard Class,0.0,3.1104,0.48,1.0,6.48,Xerox 232,Consumer,Paper,9,6.48,0.0
5682,United States,Athens,Rob Dowd,CA-2011-164315,30605.0,South,5683,Georgia,Other,2013-02-04,OFF-PA-10004248,2013-08-04 00:00:00,Standard Class,0.0,7.128,0.45,3.0,15.84,Xerox 1990,Consumer,Paper,2,15.84,0.0
5683,United States,Athens,Rob Dowd,CA-2011-164315,30605.0,South,5684,Georgia,Other,2013-02-04,TEC-PH-10001128,2013-08-04 00:00:00,Standard Class,0.0,293.9804,0.28,7.0,1049.93,Motorola Droid Maxx,Consumer,Phones,2,1049.93,0.0
5684,United States,Athens,Rob Dowd,CA-2011-164315,30605.0,South,5685,Georgia,Other,2013-02-04,OFF-AP-10003842,2013-08-04 00:00:00,Standard Class,0.0,40.274,0.26,5.0,154.9,Euro-Pro Shark Turbo Vacuum,Consumer,Appliances,2,154.9,0.0
5690,United States,Baltimore,Kalyca Meade,US-2012-138093,21215.0,East,5691,Maryland,Other,2014-10-12,OFF-AR-10000817,12/16/2014,Standard Class,0.0,9.3024,0.34,9.0,27.36,Manco Dry-Lighter Erasable Highlighter,Corporate,Art,10,27.36,0.0
5691,United States,Baltimore,Kalyca Meade,US-2012-138093,21215.0,East,5692,Maryland,Other,2014-10-12,OFF-PA-10001509,12/16/2014,Standard Class,0.0,20.585,0.46,5.0,44.75,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Corporate,Paper,10,44.75,0.0
5692,United States,Baltimore,Kalyca Meade,US-2012-138093,21215.0,East,5693,Maryland,Other,2014-10-12,TEC-PH-10004667,12/16/2014,Standard Class,0.0,36.4473,0.27,1.0,134.99,Cisco 8x8 Inc. 6753i IP Business Phone System,Corporate,Phones,10,134.99,0.0
5693,United States,Baltimore,Kalyca Meade,US-2012-138093,21215.0,East,5694,Maryland,Other,2014-10-12,OFF-PA-10000143,12/16/2014,Standard Class,0.0,12.672,0.48,5.0,26.4,Astroparche Fine Business Paper,Corporate,Paper,10,26.4,0.0
5694,United States,Baltimore,Kalyca Meade,US-2012-138093,21215.0,East,5695,Maryland,Other,2014-10-12,FUR-CH-10000785,12/16/2014,Standard Class,0.0,141.1644,0.26,3.0,542.94,Global Ergonomic Managers Chair,Corporate,Chairs,10,542.94,0.0
5699,United States,San Francisco,Paul Gonzalez,CA-2014-148320,94109.0,West,5700,California,Other,2016-03-11,OFF-PA-10003022,2016-08-11 00:00:00,Standard Class,0.0,17.5812,0.49,6.0,35.88,Xerox 1992,Consumer,Paper,3,35.88,0.0
5705,United States,Fairfield,Resi Pölking,CA-2011-155593,6824.0,East,5706,Connecticut,Other,2013-03-11,OFF-SU-10002522,2013-08-11 00:00:00,Standard Class,0.0,3.3756,0.29,3.0,11.64,Acme Kleen Earth Office Shears,Consumer,Supplies,3,11.64,0.0
5707,United States,New York City,Natalie Webber,US-2012-160857,10024.0,East,5708,New York,Other,2014-08-05,FUR-FU-10001095,5/15/2014,Standard Class,0.0,30.1872,0.38,3.0,79.44,DAX Black Cherry Wood-Tone Poster Frame,Consumer,Furnishings,8,79.44,0.0
5708,United States,New York City,Natalie Webber,US-2012-160857,10024.0,East,5709,New York,Other,2014-08-05,OFF-SU-10000157,5/15/2014,Standard Class,0.0,7.1586,0.02,3.0,357.93,Compact Automatic Electric Letter Opener,Consumer,Supplies,8,357.93,0.0
5711,United States,New York City,Natalie Webber,US-2012-160857,10024.0,East,5712,New York,Other,2014-08-05,OFF-PA-10003363,5/15/2014,Standard Class,0.0,9.3312,0.48,3.0,19.44,Xerox 204,Consumer,Paper,8,19.44,0.0
5713,United States,New York City,Hallie Redmond,US-2011-143707,10035.0,East,5714,New York,Other,2013-01-03,TEC-PH-10003655,2013-05-03 00:00:00,Standard Class,0.0,1.6038,0.27,3.0,5.94,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Home Office,Phones,1,5.94,0.0
5714,United States,Richmond,Arthur Gainer,CA-2014-116939,23223.0,South,5715,Virginia,Other,2016-09-25,OFF-ST-10001476,9/29/2016,Standard Class,0.0,47.9385,0.27,5.0,177.55,Steel Personal Filing/Posting Tote,Consumer,Storage,9,177.55,0.0
5715,United States,Ann Arbor,Brian Moss,CA-2012-124107,48104.0,Central,5716,Michigan,Other,2014-09-10,TEC-AC-10002049,2014-12-10 00:00:00,Second Class,0.0,111.591,0.18,5.0,619.95,Logitech G19 Programmable Gaming Keyboard,Corporate,Accessories,9,619.95,0.0
5716,United States,Ann Arbor,Brian Moss,CA-2012-124107,48104.0,Central,5717,Michigan,Other,2014-09-10,TEC-PH-10003875,2014-12-10 00:00:00,Second Class,0.0,8.4564,0.29,3.0,29.16,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Corporate,Phones,9,29.16,0.0
5717,United States,Ann Arbor,Brian Moss,CA-2012-124107,48104.0,Central,5718,Michigan,Other,2014-09-10,OFF-EN-10003286,2014-12-10 00:00:00,Second Class,0.0,27.2412,0.47,7.0,57.96,Staple envelope,Corporate,Envelopes,9,57.96,0.0
5719,United States,Lafayette,Roger Demir,CA-2014-126550,47905.0,Central,5720,Indiana,Other,2016-03-29,OFF-ST-10001031,2016-02-04 00:00:00,Second Class,0.0,21.164,0.26,5.0,81.4,Adjustable Personal File Tote,Consumer,Storage,3,81.4,0.0
5723,United States,San Francisco,Dorothy Wardle,CA-2013-165820,94109.0,West,5724,California,Other,2015-09-27,OFF-PA-10004735,2015-01-10 00:00:00,Standard Class,0.0,6.2208,0.48,2.0,12.96,Xerox 1905,Corporate,Paper,9,12.96,0.0
5725,United States,New York City,Dan Reichenbach,CA-2012-103933,10011.0,East,5726,New York,Other,2014-09-25,TEC-AC-10004171,9/27/2014,First Class,0.0,395.9604,0.44,9.0,899.91,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Corporate,Accessories,9,899.91,0.0
5727,United States,Madison,Jeremy Pistek,CA-2014-117324,53711.0,Central,5728,Wisconsin,Other,2016-08-12,TEC-AC-10003023,12/13/2016,Standard Class,0.0,32.0598,0.18,3.0,178.11,Logitech G105 Gaming Keyboard,Consumer,Accessories,8,178.11,0.0
5728,United States,Madison,Jeremy Pistek,CA-2014-117324,53711.0,Central,5729,Wisconsin,Other,2016-08-12,OFF-AP-10003590,12/13/2016,Standard Class,0.0,305.13,0.28,3.0,1089.75,Hoover WindTunnel Plus Canister Vacuum,Consumer,Appliances,8,1089.75,0.0
5729,United States,Madison,Jeremy Pistek,CA-2014-117324,53711.0,Central,5730,Wisconsin,Other,2016-08-12,OFF-LA-10003510,12/13/2016,Standard Class,0.0,28.0876,0.46,2.0,61.06,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Consumer,Labels,8,61.06,0.0
5730,United States,Madison,Jeremy Pistek,CA-2014-117324,53711.0,Central,5731,Wisconsin,Other,2016-08-12,FUR-BO-10003159,12/13/2016,Standard Class,0.0,41.3928,0.09,4.0,459.92,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Consumer,Bookcases,8,459.92,0.0
5731,United States,Madison,Jeremy Pistek,CA-2014-117324,53711.0,Central,5732,Wisconsin,Other,2016-08-12,OFF-PA-10002713,12/13/2016,Standard Class,0.0,12.6592,0.46,4.0,27.52,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Consumer,Paper,8,27.52,0.0
5732,United States,Milford,Dan Reichenbach,CA-2014-143574,6460.0,East,5733,Connecticut,Other,2016-06-29,FUR-BO-10002598,2016-02-07 00:00:00,First Class,0.0,185.2578,0.29,9.0,638.82,"Hon Metal Bookcases, Putty",Corporate,Bookcases,6,638.82,0.0
5733,United States,Milford,Dan Reichenbach,CA-2014-143574,6460.0,East,5734,Connecticut,Other,2016-06-29,OFF-SU-10002537,2016-02-07 00:00:00,First Class,0.0,7.9794,0.26,3.0,30.69,Acme Box Cutter Scissors,Corporate,Supplies,6,30.69,0.0
5734,United States,Milford,Dan Reichenbach,CA-2014-143574,6460.0,East,5735,Connecticut,Other,2016-06-29,FUR-FU-10003976,2016-02-07 00:00:00,First Class,0.0,8.5544,0.34,2.0,25.16,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Corporate,Furnishings,6,25.16,0.0
5736,United States,Los Angeles,Mark Van Huff,CA-2011-148614,90049.0,West,5737,California,Other,2013-01-20,OFF-PA-10002893,1/25/2013,Standard Class,0.0,9.2928,0.48,2.0,19.36,"Wirebound Service Call Books, 5 1/2"" x 4""",Consumer,Paper,1,19.36,0.0
5737,United States,Los Angeles,Mark Van Huff,CA-2011-148614,90049.0,West,5738,California,Other,2013-01-20,FUR-FU-10003194,1/25/2013,Standard Class,0.0,5.79,0.3,2.0,19.3,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Consumer,Furnishings,1,19.3,0.0
5739,United States,Fairfield,Dave Hallsten,US-2014-147886,94533.0,West,5740,California,Other,2016-03-28,OFF-PA-10000232,3/31/2016,First Class,0.0,6.3504,0.49,2.0,12.96,Xerox 1975,Corporate,Paper,3,12.96,0.0
5740,United States,Fairfield,Dave Hallsten,US-2014-147886,94533.0,West,5741,California,Other,2016-03-28,FUR-FU-10001095,3/31/2016,First Class,0.0,10.0624,0.38,1.0,26.48,DAX Black Cherry Wood-Tone Poster Frame,Corporate,Furnishings,3,26.48,0.0
5742,United States,Fairfield,Dave Hallsten,US-2014-147886,94533.0,West,5743,California,Other,2016-03-28,OFF-PA-10003651,3/31/2016,First Class,0.0,12.8256,0.48,4.0,26.72,Xerox 1968,Corporate,Paper,3,26.72,0.0
5743,United States,Fairfield,Dave Hallsten,US-2014-147886,94533.0,West,5744,California,Other,2016-03-28,OFF-PA-10000743,3/31/2016,First Class,0.0,9.6192,0.48,3.0,20.04,Xerox 1977,Corporate,Paper,3,20.04,0.0
5744,United States,Fairfield,Dave Hallsten,US-2014-147886,94533.0,West,5745,California,Other,2016-03-28,OFF-ST-10002743,3/31/2016,First Class,0.0,7.9548,0.01,7.0,795.48,SAFCO Boltless Steel Shelving,Corporate,Storage,3,795.48,0.0
5745,United States,Fairfield,Dave Hallsten,US-2014-147886,94533.0,West,5746,California,Other,2016-03-28,FUR-FU-10003829,3/31/2016,First Class,0.0,6.8992,0.32,7.0,21.56,Stackable Trays,Corporate,Furnishings,3,21.56,0.0
5749,United States,Long Beach,Dave Kipp,CA-2014-104913,11561.0,East,5750,New York,Other,2016-11-18,TEC-PH-10000923,11/22/2016,Standard Class,0.0,36.7255,0.49,5.0,74.95,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Consumer,Phones,11,74.95,0.0
5751,United States,San Diego,Frank Preis,CA-2013-125850,92037.0,West,5752,California,Other,2015-01-22,OFF-LA-10003498,1/28/2015,Standard Class,0.0,22.2,0.5,3.0,44.4,Avery 475,Consumer,Labels,1,44.4,0.0
5752,United States,San Diego,Frank Preis,CA-2013-125850,92037.0,West,5753,California,Other,2015-01-22,OFF-LA-10004484,1/28/2015,Standard Class,0.0,9.499,0.46,5.0,20.65,Avery 476,Consumer,Labels,1,20.65,0.0
5753,United States,Richmond,Liz Carlisle,CA-2013-118514,40475.0,South,5754,Kentucky,Other,2015-03-02,FUR-CH-10000015,2015-10-02 00:00:00,Standard Class,0.0,225.264,0.26,4.0,866.4,Hon Multipurpose Stacking Arm Chairs,Consumer,Chairs,3,866.4,0.0
5754,United States,Springfield,Alan Shonely,CA-2012-150749,22153.0,South,5755,Virginia,Other,2014-03-29,OFF-AR-10003732,2014-03-04 00:00:00,Second Class,0.0,1.4456,0.26,2.0,5.56,Newell 333,Consumer,Art,3,5.56,0.0
5759,United States,Los Angeles,Julie Prescott,US-2013-111528,90032.0,West,5760,California,Other,2015-12-31,OFF-ST-10001526,12/31/2015,Same Day,0.0,125.1432,0.26,4.0,481.32,Iceberg Mobile Mega Data/Printer Cart,Home Office,Storage,12,481.32,0.0
5761,United States,Lake Forest,Justin MacKendrick,CA-2014-158169,92630.0,West,5762,California,Other,2016-12-08,OFF-AP-10000828,8/15/2016,First Class,0.0,152.0232,0.28,3.0,542.94,Avanti 4.4 Cu. Ft. Refrigerator,Consumer,Appliances,12,542.94,0.0
5762,United States,Lake Forest,Justin MacKendrick,CA-2014-158169,92630.0,West,5763,California,Other,2016-12-08,FUR-FU-10001473,8/15/2016,First Class,0.0,19.7712,0.36,4.0,54.92,DAX Wood Document Frame,Consumer,Furnishings,12,54.92,0.0
5764,United States,Seattle,Matt Collins,CA-2012-117772,98103.0,West,5765,Washington,Other,2014-10-09,OFF-ST-10003994,2014-12-09 00:00:00,Second Class,0.0,17.694,0.05,6.0,353.88,"Belkin 19"" Center-Weighted Shelf, Gray",Consumer,Storage,10,353.88,0.0
5768,United States,Leominster,Sung Shariari,CA-2012-154900,1453.0,East,5769,Massachusetts,Other,2014-02-25,OFF-LA-10001641,2014-01-03 00:00:00,Standard Class,0.0,1.512,0.48,1.0,3.15,Avery 518,Consumer,Labels,2,3.15,0.0
5769,United States,Leominster,Sung Shariari,CA-2012-154900,1453.0,East,5770,Massachusetts,Other,2014-02-25,OFF-PA-10002377,2014-01-03 00:00:00,Standard Class,0.0,10.224,0.45,4.0,22.72,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Consumer,Paper,2,22.72,0.0
5770,United States,Los Angeles,Shaun Chance,CA-2012-103835,90032.0,West,5771,California,Other,2014-09-24,FUR-FU-10000010,9/28/2014,Standard Class,0.0,4.6221,0.31,3.0,14.91,"DAX Value U-Channel Document Frames, Easel Back",Corporate,Furnishings,9,14.91,0.0
5771,United States,Los Angeles,Shaun Chance,CA-2012-103835,90032.0,West,5772,California,Other,2014-09-24,OFF-AP-10002651,9/28/2014,Standard Class,0.0,335.8548,0.29,4.0,1158.12,Hoover Upright Vacuum With Dirt Cup,Corporate,Appliances,9,1158.12,0.0
5772,United States,Springfield,Erin Ashbrook,CA-2012-158939,65807.0,Central,5773,Missouri,Other,2014-11-26,TEC-CO-10002313,2014-01-12 00:00:00,Standard Class,0.0,233.9961,0.39,1.0,599.99,Canon PC1080F Personal Copier,Corporate,Copiers,11,599.99,0.0
5777,United States,San Francisco,Kean Takahito,CA-2013-112060,94109.0,West,5778,California,Other,2015-05-12,OFF-PA-10000994,2015-10-12 00:00:00,Standard Class,0.0,50.328,0.48,1.0,104.85,Xerox 1915,Consumer,Paper,5,104.85,0.0
5778,United States,Los Angeles,Arthur Prichep,CA-2011-105270,90008.0,West,5779,California,Other,2013-11-11,OFF-AR-10003156,11/18/2013,Standard Class,0.0,7.9248,0.26,3.0,30.48,50 Colored Long Pencils,Consumer,Art,11,30.48,0.0
5781,United States,Chico,Xylona Preis,CA-2012-155586,95928.0,West,5782,California,Other,2014-12-12,OFF-AR-10001547,12/16/2014,Second Class,0.0,0.5967,0.27,1.0,2.21,Newell 311,Consumer,Art,12,2.21,0.0
5782,United States,Chico,Xylona Preis,CA-2012-155586,95928.0,West,5783,California,Other,2014-12-12,OFF-EN-10003072,12/16/2014,Second Class,0.0,7.4496,0.48,4.0,15.52,Peel & Seel Envelopes,Consumer,Envelopes,12,15.52,0.0
5783,United States,Chico,Xylona Preis,CA-2012-155586,95928.0,West,5784,California,Other,2014-12-12,OFF-PA-10000726,12/16/2014,Second Class,0.0,16.398,0.45,4.0,36.44,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Consumer,Paper,12,36.44,0.0
5790,United States,Bakersfield,Patrick Gardner,CA-2014-140186,93309.0,West,5791,California,Other,2016-09-29,OFF-FA-10002280,2016-02-10 00:00:00,First Class,0.0,16.8,0.48,7.0,35.0,Advantus Plastic Paper Clips,Consumer,Fasteners,9,35.0,0.0
5792,United States,Bakersfield,Patrick Gardner,CA-2014-140186,93309.0,West,5793,California,Other,2016-09-29,OFF-AP-10002578,2016-02-10 00:00:00,First Class,0.0,25.4384,0.26,2.0,97.84,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Consumer,Appliances,9,97.84,0.0
5793,United States,Bakersfield,Patrick Gardner,CA-2014-140186,93309.0,West,5794,California,Other,2016-09-29,FUR-FU-10004848,2016-02-10 00:00:00,First Class,0.0,15.525,0.3,1.0,51.75,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Consumer,Furnishings,9,51.75,0.0
5795,United States,New York City,Lisa DeCherney,CA-2011-124856,10011.0,East,5796,New York,Other,2013-09-29,OFF-ST-10002615,2013-03-10 00:00:00,Second Class,0.0,362.8404,0.26,9.0,1395.54,"Dual Level, Single-Width Filing Carts",Consumer,Storage,9,1395.54,0.0
5796,United States,New York City,Lisa DeCherney,CA-2011-124856,10011.0,East,5797,New York,Other,2013-09-29,FUR-FU-10000521,2013-03-10 00:00:00,Second Class,0.0,36.3816,0.31,4.0,117.36,"Seth Thomas 14"" Putty-Colored Wall Clock",Consumer,Furnishings,9,117.36,0.0
5797,United States,New York City,Lisa DeCherney,CA-2011-124856,10011.0,East,5798,New York,Other,2013-09-29,OFF-LA-10000121,2013-03-10 00:00:00,Second Class,0.0,8.694,0.46,3.0,18.9,Avery 48,Consumer,Labels,9,18.9,0.0
5798,United States,New York City,Lisa DeCherney,CA-2011-124856,10011.0,East,5799,New York,Other,2013-09-29,OFF-PA-10001289,2013-03-10 00:00:00,Second Class,0.0,37.9848,0.49,2.0,77.52,White Computer Printout Paper by Universal,Consumer,Paper,9,77.52,0.0
5810,United States,San Diego,Justin Deggeller,US-2012-163279,92037.0,West,5811,California,Other,2014-03-22,OFF-PA-10003127,3/26/2014,Standard Class,0.0,48.5392,0.46,4.0,105.52,Easy-staple paper,Corporate,Paper,3,105.52,0.0
5811,United States,San Diego,Justin Deggeller,US-2012-163279,92037.0,West,5812,California,Other,2014-03-22,FUR-FU-10000747,3/26/2014,Standard Class,0.0,15.6332,0.17,2.0,91.96,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Corporate,Furnishings,3,91.96,0.0
5813,United States,New York City,Steven Roelle,CA-2012-150196,10024.0,East,5814,New York,Other,2014-02-07,OFF-PA-10003797,2014-03-07 00:00:00,First Class,0.0,9.3312,0.48,3.0,19.44,Xerox 209,Home Office,Paper,2,19.44,0.0
5815,United States,Utica,Lynn Smith,CA-2011-124730,13501.0,East,5816,New York,Other,2013-11-26,TEC-PH-10002170,11/26/2013,Same Day,0.0,78.3888,0.28,4.0,279.96,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Consumer,Phones,11,279.96,0.0
5818,United States,Utica,Lynn Smith,CA-2011-124730,13501.0,East,5819,New York,Other,2013-11-26,OFF-LA-10001158,11/26/2013,Same Day,0.0,44.712,0.48,9.0,93.15,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Consumer,Labels,11,93.15,0.0
5819,United States,Utica,Lynn Smith,CA-2011-124730,13501.0,East,5820,New York,Other,2013-11-26,OFF-LA-10001613,11/26/2013,Same Day,0.0,5.6448,0.49,4.0,11.52,Avery File Folder Labels,Consumer,Labels,11,11.52,0.0
5820,United States,San Francisco,Charles Sheldon,CA-2014-117632,94122.0,West,5821,California,Other,2016-12-05,OFF-SU-10000157,5/18/2016,Standard Class,0.0,4.7724,0.02,2.0,238.62,Compact Automatic Electric Letter Opener,Corporate,Supplies,12,238.62,0.0
5821,United States,San Francisco,Charles Sheldon,CA-2014-117632,94122.0,West,5822,California,Other,2016-12-05,OFF-AP-10004868,5/18/2016,Standard Class,0.0,2.0979,0.27,1.0,7.77,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Corporate,Appliances,12,7.77,0.0
5825,United States,New York City,Katrina Bavinger,CA-2014-161067,10035.0,East,5826,New York,Other,2016-03-09,OFF-PA-10000418,2016-06-09 00:00:00,Second Class,0.0,201.312,0.48,4.0,419.4,Xerox 189,Home Office,Paper,3,419.4,0.0
5828,United States,New York City,Katrina Bavinger,CA-2014-161067,10035.0,East,5829,New York,Other,2016-03-09,OFF-AR-10003251,2016-06-09 00:00:00,Second Class,0.0,2.224,0.4,2.0,5.56,Prang Drawing Pencil Set,Home Office,Art,3,5.56,0.0
5829,United States,Richmond,Michael Moore,CA-2013-122063,47374.0,Central,5830,Indiana,Other,2015-04-12,FUR-TA-10004575,2015-08-12 00:00:00,Standard Class,0.0,104.7528,0.18,2.0,581.96,Hon 5100 Series Wood Tables,Consumer,Tables,4,581.96,0.0
5830,United States,Richmond,Michael Moore,CA-2013-122063,47374.0,Central,5831,Indiana,Other,2015-04-12,FUR-CH-10004754,2015-08-12 00:00:00,Standard Class,0.0,8.0946,0.27,1.0,29.98,"Global Stack Chair with Arms, Black",Consumer,Chairs,4,29.98,0.0
5831,United States,San Diego,Roland Fjeld,CA-2012-111206,92105.0,West,5832,California,Other,2014-07-18,TEC-AC-10003095,7/22/2014,Standard Class,0.0,176.7864,0.34,4.0,519.96,Logitech G35 7.1-Channel Surround Sound Headset,Consumer,Accessories,7,519.96,0.0
5838,United States,Seattle,Mark Van Huff,CA-2012-132948,98115.0,West,5839,Washington,Other,2014-03-27,OFF-ST-10000636,2014-03-04 00:00:00,Standard Class,0.0,3.348,0.04,5.0,83.7,Rogers Profile Extra Capacity Storage Tub,Consumer,Storage,3,83.7,0.0
5839,United States,Arlington,Michael Grace,CA-2012-134992,22204.0,South,5840,Virginia,Other,2014-09-22,OFF-PA-10001972,9/26/2014,Second Class,0.0,15.552,0.48,5.0,32.4,Xerox 214,Home Office,Paper,9,32.4,0.0
5840,United States,Arlington,Michael Grace,CA-2012-134992,22204.0,South,5841,Virginia,Other,2014-09-22,FUR-FU-10002554,9/26/2014,Second Class,0.0,11.0354,0.23,2.0,47.98,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Home Office,Furnishings,9,47.98,0.0
5842,United States,San Diego,Brian Stugart,CA-2012-126725,92105.0,West,5843,California,Other,2014-11-17,OFF-ST-10001418,11/21/2014,Standard Class,0.0,6.098,0.02,5.0,304.9,Carina Media Storage Towers in Natural & Black,Consumer,Storage,11,304.9,0.0
5843,United States,San Diego,Brian Stugart,CA-2012-126725,92105.0,West,5844,California,Other,2014-11-17,FUR-FU-10002813,11/21/2014,Standard Class,0.0,29.1456,0.36,4.0,80.96,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Consumer,Furnishings,11,80.96,0.0
5844,United States,San Diego,Brian Stugart,CA-2012-126725,92105.0,West,5845,California,Other,2014-11-17,OFF-ST-10000129,11/21/2014,Standard Class,0.0,54.4047,0.07,7.0,777.21,Fellowes Recycled Storage Drawers,Consumer,Storage,11,777.21,0.0
5845,United States,San Diego,Brian Stugart,CA-2012-126725,92105.0,West,5846,California,Other,2014-11-17,OFF-PA-10001639,11/21/2014,Standard Class,0.0,15.552,0.48,5.0,32.4,Xerox 203,Consumer,Paper,11,32.4,0.0
5847,United States,San Diego,Brian Stugart,CA-2012-126725,92105.0,West,5848,California,Other,2014-11-17,FUR-FU-10001591,11/21/2014,Standard Class,0.0,15.372,0.42,3.0,36.6,Advantus Panel Wall Certificate Holder - 8.5x11,Consumer,Furnishings,11,36.6,0.0
