,Country,City,Customer Name,Order ID,Postal Code,Region,Row ID,State,Top N Customer Label,Order Date,Product ID_x,Ship Date,Ship Mode,Discount,Profit,Profit Ratio,Quantity,Sales,Product Name,Segment,Sub-Category,month,Total Sales,Discount Amount
6067,United States,New York City,Chuck Sachs,CA-2014-148691,10009.0,East,2464,New York,Other,2016-03-12,OFF-BI-10001553,2016-09-12 00:00:00,Standard Class,0.2,5.1184,0.35,2.0,14.624,SpineVue Locking Slant-D Ring Binders by Cardinal,Consumer,Binders,3,18.28,3.6560000000000006
6068,United States,Fayetteville,Carlos Meador,US-2013-135923,28314.0,South,2471,North Carolina,Other,2015-01-22,FUR-FU-10002107,1/28/2015,Standard Class,0.2,4.2816,0.3,8.0,14.272,Eldon Pizzaz Desk Accessories,Consumer,Furnishings,1,17.84,3.5679999999999996
6069,United States,Fayetteville,Carlos Meador,US-2013-135923,28314.0,South,2472,North Carolina,Other,2015-01-22,FUR-BO-10002213,1/28/2015,Standard Class,0.2,0.0,0.0,4.0,451.136,"Sauder Forest Hills Library, Woodland Oak Finish",Consumer,Bookcases,1,563.92,112.78399999999992
6070,United States,Fayetteville,Carlos Meador,US-2013-135923,28314.0,South,2473,North Carolina,Other,2015-01-22,OFF-AP-10000692,1/28/2015,Standard Class,0.2,6.4864,0.1,4.0,64.864,Fellowes Mighty 8 Compact Surge Protector,Consumer,Appliances,1,81.08,16.215999999999994
6071,United States,Los Angeles,Phillip Flathmann,CA-2013-114972,90032.0,West,2474,California,Other,2015-04-11,FUR-CH-10001190,2015-07-11 00:00:00,First Class,0.2,0.0,0.0,2.0,217.584,Global Deluxe High-Back Office Chair in Storm,Consumer,Chairs,4,271.97999999999996,54.39599999999996
6072,United States,Los Angeles,Greg Maxwell,CA-2014-102750,90036.0,West,2478,California,Other,2016-04-09,FUR-TA-10000198,2016-08-09 00:00:00,Second Class,0.2,0.0,0.0,3.0,1322.352,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Corporate,Tables,4,1652.94,330.58799999999997
6073,United States,Dallas,Frank Olsen,CA-2014-141992,75220.0,Central,2480,Texas,Other,2016-06-19,OFF-SU-10002557,6/25/2016,Standard Class,0.2,0.8388,0.075,1.0,11.184,Fiskars Spring-Action Scissors,Consumer,Supplies,6,13.98,2.7959999999999994
6074,United States,Dallas,Frank Olsen,CA-2014-141992,75220.0,Central,2481,Texas,Other,2016-06-19,OFF-ST-10003656,6/25/2016,Standard Class,0.2,0.0,0.0,2.0,153.584,Safco Industrial Wire Shelving,Consumer,Storage,6,191.98,38.39599999999999
6075,United States,Seattle,Kristina Nunn,CA-2014-126067,98105.0,West,2483,Washington,Other,2016-08-28,TEC-PH-10000912,2016-03-09 00:00:00,Standard Class,0.2,11.4296,0.325,4.0,35.168,Anker 24W Portable Micro USB Car Charger,Home Office,Phones,8,43.959999999999994,8.791999999999994
6076,United States,Seattle,Kristina Nunn,CA-2014-126067,98105.0,West,2485,Washington,Other,2016-08-28,OFF-BI-10001658,2016-03-09 00:00:00,Standard Class,0.2,32.396,0.325,5.0,99.68,GBC Standard Therm-A-Bind Covers,Home Office,Binders,8,124.6,24.92
6077,United States,Houston,Kean Thornton,CA-2013-146206,77095.0,Central,2494,Texas,Other,2015-11-09,FUR-TA-10004086,9/15/2015,Second Class,0.3,0.0,0.0,5.0,300.93,KI Adjustable-Height Table,Consumer,Tables,11,429.9,128.97000000000003
6078,United States,Houston,Kean Thornton,CA-2013-146206,77095.0,Central,2495,Texas,Other,2015-11-09,TEC-PH-10000895,9/15/2015,Second Class,0.2,53.997,0.075,5.0,719.96,Polycom VVX 310 VoIP phone,Consumer,Phones,11,899.95,179.99
6079,United States,San Francisco,Bill Tyler,CA-2013-126935,94109.0,West,2499,California,Other,2015-05-20,OFF-BI-10004817,5/25/2015,Standard Class,0.2,3.3544,0.35,1.0,9.584,GBC Personal VeloBind Strips,Corporate,Binders,5,11.98,2.395999999999999
6080,United States,Miami,Dan Campbell,US-2014-133781,33178.0,South,2500,Florida,Other,2016-06-22,OFF-EN-10004483,6/23/2016,First Class,0.2,12.6927,0.3375,3.0,37.608,"#10 White Business Envelopes,4 1/8 x 9 1/2",Consumer,Envelopes,6,47.00999999999999,9.401999999999994
6081,United States,Skokie,Luke Schmidt,CA-2014-131618,60076.0,Central,2501,Illinois,Other,2016-06-17,OFF-PA-10001892,6/20/2016,First Class,0.2,4.4312,0.3625,2.0,12.224,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Corporate,Paper,6,15.28,3.055999999999999
6082,United States,Skokie,Luke Schmidt,CA-2014-131618,60076.0,Central,2502,Illinois,Other,2016-06-17,OFF-BI-10000546,6/20/2016,First Class,0.8,0.0,0.0,4.0,2.304,Avery Durable Binders,Corporate,Binders,6,11.52,9.216
6083,United States,Skokie,Luke Schmidt,CA-2014-131618,60076.0,Central,2503,Illinois,Other,2016-06-17,OFF-BI-10001294,6/20/2016,First Class,0.8,0.0,0.0,4.0,9.36,Fellowes Binding Cases,Corporate,Binders,6,46.8,37.440000000000005
6084,United States,Houston,Richard Bierner,CA-2012-120397,77070.0,Central,2508,Texas,Other,2014-02-07,OFF-AP-10001293,2014-02-07 00:00:00,Same Day,0.8,0.0,0.0,4.0,32.784,Belkin 8 Outlet Surge Protector,Consumer,Appliances,2,163.92000000000004,131.13600000000005
6085,United States,Los Angeles,Maribeth Yedwab,CA-2014-163902,90045.0,West,2509,California,Other,2016-02-03,TEC-PH-10000675,2016-08-03 00:00:00,Standard Class,0.2,14.7582,0.075,3.0,196.776,Panasonic KX TS3282B Corded phone,Corporate,Phones,2,245.97,49.19399999999999
6086,United States,Tampa,Daniel Byrd,CA-2014-155089,33614.0,South,2513,Florida,Other,2016-02-12,OFF-BI-10002429,2016-06-12 00:00:00,Standard Class,0.7,0.0,0.0,5.0,45.66,"Premier Elliptical Ring Binder, Black",Home Office,Binders,2,152.19999999999996,106.53999999999996
6087,United States,Chicago,Brenda Bowman,CA-2013-124506,60623.0,Central,2514,Illinois,Other,2015-12-11,TEC-AC-10003280,11/18/2015,Standard Class,0.2,1.1996,0.0125,4.0,95.968,Belkin F8E887 USB Wired Ergonomic Keyboard,Corporate,Accessories,12,119.96,23.99199999999999
6088,United States,Chicago,Brenda Bowman,CA-2013-124506,60623.0,Central,2515,Illinois,Other,2015-12-11,FUR-CH-10004540,11/18/2015,Standard Class,0.3,0.0,0.0,2.0,47.992,Global Chrome Stack Chair,Corporate,Chairs,12,68.56,20.568000000000005
6089,United States,Bowling Green,Nora Preis,CA-2011-106572,43402.0,East,2516,Ohio,Other,2013-05-09,OFF-ST-10000585,2013-10-09 00:00:00,Standard Class,0.2,19.824,0.075,2.0,264.32,Economy Rollaway Files,Consumer,Storage,5,330.4,66.07999999999998
6090,United States,Houston,Peter Bühler,CA-2011-128888,77095.0,Central,2517,Texas,Other,2013-11-15,OFF-EN-10003001,11/22/2013,Standard Class,0.2,204.0714,0.3375,9.0,604.656,Ames Color-File Green Diamond Border X-ray Mailers,Consumer,Envelopes,11,755.8199999999999,151.164
6091,United States,Houston,Thomas Thornton,CA-2012-124541,77041.0,Central,2525,Texas,Other,2014-06-04,OFF-AR-10004078,2014-10-04 00:00:00,Standard Class,0.2,5.256,0.125,9.0,42.048,Newell 312,Consumer,Art,6,52.56,10.512
6092,United States,Houston,Thomas Thornton,CA-2012-124541,77041.0,Central,2526,Texas,Other,2014-06-04,TEC-AC-10002550,2014-10-04 00:00:00,Standard Class,0.2,4.4604,0.175,2.0,25.488,Maxell 4.7GB DVD-RW 3/Pack,Consumer,Accessories,6,31.86,6.372
6093,United States,Houston,Thomas Thornton,CA-2012-124541,77041.0,Central,2527,Texas,Other,2014-06-04,OFF-BI-10004965,2014-10-04 00:00:00,Standard Class,0.8,0.0,0.0,3.0,6.9,Ibico Covers for Plastic or Wire Binding Elements,Consumer,Binders,6,34.50000000000001,27.60000000000001
6094,United States,Houston,Thomas Thornton,CA-2012-124541,77041.0,Central,2528,Texas,Other,2014-06-04,OFF-BI-10004209,2014-10-04 00:00:00,Standard Class,0.8,0.0,0.0,6.0,9.648,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Consumer,Binders,6,48.24000000000001,38.59200000000001
6095,United States,Houston,Thomas Thornton,CA-2012-124541,77041.0,Central,2529,Texas,Other,2014-06-04,OFF-PA-10001526,2014-10-04 00:00:00,Standard Class,0.2,2.8884,0.3625,2.0,7.968,Xerox 1949,Consumer,Paper,6,9.96,1.991999999999999
6096,United States,Fort Lauderdale,Daniel Byrd,CA-2011-108707,33311.0,South,2530,Florida,Other,2013-10-24,OFF-PA-10000788,10/29/2013,Standard Class,0.2,3.6288,0.35,2.0,10.368,Xerox 210,Home Office,Paper,10,12.96,2.5919999999999987
6097,United States,Philadelphia,Dionis Lloyd,US-2014-117723,19120.0,East,2535,Pennsylvania,Other,2016-08-15,OFF-ST-10004459,8/18/2016,Second Class,0.2,0.0,0.0,6.0,1801.632,Tennsco Single-Tier Lockers,Corporate,Storage,8,2252.04,450.4079999999999
6098,United States,Cleveland,Seth Vernon,CA-2012-168746,44105.0,East,2537,Ohio,Top 20 Customers,2014-01-27,FUR-CH-10000513,1/29/2014,Second Class,0.3,0.0,0.0,2.0,181.986,High-Back Leather Manager's Chair,Consumer,Chairs,1,259.98,77.99400000000003
6099,United States,Cleveland,Seth Vernon,CA-2012-168746,44105.0,East,2538,Ohio,Top 20 Customers,2014-01-27,TEC-PH-10000895,1/29/2014,Second Class,0.4,0.0,0.0,4.0,431.976,Polycom VVX 310 VoIP phone,Consumer,Phones,1,719.96,287.98400000000004
6100,United States,Cleveland,Seth Vernon,CA-2012-168746,44105.0,East,2539,Ohio,Top 20 Customers,2014-01-27,TEC-PH-10002555,1/29/2014,Second Class,0.4,0.0,0.0,1.0,155.37,Nortel Meridian M5316 Digital phone,Consumer,Phones,1,258.95000000000005,103.58000000000004
6101,United States,San Francisco,Eleni McCrary,CA-2012-113404,94122.0,West,2540,California,Other,2014-07-16,FUR-CH-10003312,7/16/2014,Same Day,0.2,0.0,0.0,6.0,1348.704,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Corporate,Chairs,7,1685.88,337.17599999999993
6102,United States,San Francisco,Eleni McCrary,CA-2012-113404,94122.0,West,2541,California,Other,2014-07-16,FUR-CH-10004086,7/16/2014,Same Day,0.2,78.7671,0.1125,3.0,700.152,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Corporate,Chairs,7,875.19,175.038
6103,United States,Scottsdale,Ken Dana,CA-2013-144792,85254.0,West,2542,Arizona,Other,2015-01-05,FUR-FU-10002759,2015-05-05 00:00:00,Standard Class,0.2,22.3776,0.2,7.0,111.888,12-1/2 Diameter Round Wall Clock,Corporate,Furnishings,1,139.86,27.97199999999998
6104,United States,Philadelphia,Nicole Brennan,CA-2011-164385,19134.0,East,2543,Pennsylvania,Other,2013-09-26,OFF-AP-10002191,2013-01-10 00:00:00,Second Class,0.2,14.3952,0.1,3.0,143.952,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Corporate,Appliances,9,179.94,35.988
6105,United States,San Jose,Joel Eaton,CA-2014-108070,95123.0,West,2547,California,Other,2016-04-16,FUR-BO-10001337,4/20/2016,Standard Class,0.15,0.0,0.0,1.0,102.833,O'Sullivan Living Dimensions 2-Shelf Bookcases,Consumer,Bookcases,4,120.98,18.14700000000001
6106,United States,Phoenix,John Murray,US-2012-128090,85023.0,West,2548,Arizona,Other,2014-08-16,OFF-AR-10002255,8/22/2014,Standard Class,0.2,0.2592,0.1125,1.0,2.304,Newell 346,Consumer,Art,8,2.879999999999999,0.5759999999999996
6107,United States,Phoenix,John Murray,US-2012-128090,85023.0,West,2549,Arizona,Other,2014-08-16,TEC-PH-10002624,8/22/2014,Standard Class,0.2,211.4955,0.1125,5.0,1879.96,Samsung Galaxy S4 Mini,Consumer,Phones,8,2349.95,469.9899999999998
6108,United States,Phoenix,John Murray,US-2012-128090,85023.0,West,2550,Arizona,Other,2014-08-16,OFF-PA-10001878,8/22/2014,Standard Class,0.2,105.6456,0.3375,8.0,313.024,Xerox 1891,Consumer,Paper,8,391.28,78.25599999999997
6109,United States,Phoenix,John Murray,US-2012-128090,85023.0,West,2551,Arizona,Other,2014-08-16,OFF-LA-10000452,8/22/2014,Standard Class,0.2,1.764,0.35,2.0,5.04,Avery 488,Consumer,Labels,8,6.3,1.2599999999999998
6110,United States,Tallahassee,John Castell,CA-2013-118626,32303.0,South,2555,Florida,Other,2015-08-16,TEC-PH-10000369,8/21/2015,Standard Class,0.2,70.5544,0.1,7.0,705.544,HTC One Mini,Consumer,Phones,8,881.93,176.38599999999997
6111,United States,Houston,Bart Watters,US-2013-126844,77070.0,Central,2557,Texas,Other,2015-09-10,FUR-FU-10004909,10/15/2015,Standard Class,0.6,0.0,0.0,8.0,51.712,Contemporary Wood/Metal Frame,Corporate,Furnishings,9,129.28,77.568
6112,United States,Coral Springs,Ben Peterman,US-2012-112508,33065.0,South,2558,Florida,Other,2014-03-24,OFF-AP-10002287,3/30/2014,Standard Class,0.2,0.5244,0.075,2.0,6.992,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Corporate,Appliances,3,8.74,1.7480000000000002
6113,United States,Nashville,Maria Bertelson,CA-2012-144288,37211.0,South,2562,Tennessee,Other,2014-12-25,OFF-LA-10003190,12/31/2014,Standard Class,0.2,3.3408,0.3625,4.0,9.216,Avery 474,Consumer,Labels,12,11.519999999999998,2.3039999999999985
6114,United States,Nashville,Maria Bertelson,CA-2012-144288,37211.0,South,2563,Tennessee,Other,2014-12-25,OFF-PA-10002787,12/31/2014,Standard Class,0.2,3.6288,0.35,2.0,10.368,Xerox 227,Consumer,Paper,12,12.96,2.5919999999999987
6115,United States,Bellingham,Sarah Foster,CA-2014-123967,98226.0,West,2567,Washington,Other,2016-01-11,OFF-BI-10001308,2016-03-11 00:00:00,Second Class,0.2,7.85,0.3125,5.0,25.12,GBC Standard Plastic Binding Systems' Combs,Consumer,Binders,1,31.4,6.279999999999998
6116,United States,Newark,Dan Reichenbach,CA-2014-134404,43055.0,East,2570,Ohio,Other,2016-12-27,TEC-PH-10000576,12/27/2016,Same Day,0.4,0.0,0.0,2.0,164.388,AT&T 1080 Corded phone,Corporate,Phones,12,273.98,109.592
6117,United States,Newark,Dan Reichenbach,CA-2014-134404,43055.0,East,2571,Ohio,Other,2016-12-27,OFF-AR-10004441,12/27/2016,Same Day,0.2,3.6432,0.275,4.0,13.248,BIC Brite Liner Highlighters,Corporate,Art,12,16.56,3.3119999999999994
6118,United States,Woodstock,Valerie Mitchum,CA-2014-109778,60098.0,Central,2572,Illinois,Other,2016-07-16,OFF-AR-10003759,7/21/2016,Standard Class,0.2,0.91,0.3125,2.0,2.912,"Crayola Anti Dust Chalk, 12/Pack",Home Office,Art,7,3.64,0.7279999999999998
6119,United States,Carrollton,Chris McAfee,CA-2013-155845,75007.0,Central,2573,Texas,Other,2015-08-13,TEC-AC-10004145,8/16/2015,Second Class,0.2,52.4979,0.0375,7.0,1399.944,Logitech diNovo Edge Keyboard,Consumer,Accessories,8,1749.9299999999998,349.9859999999999
6120,United States,Haltom City,Chris Selesnick,CA-2012-121041,76117.0,Central,2586,Texas,Other,2014-03-11,OFF-EN-10001137,2014-10-11 00:00:00,Standard Class,0.2,2.1476,0.325,2.0,6.608,"#10 Gummed Flap White Envelopes, 100/Box",Corporate,Envelopes,3,8.26,1.652
6121,United States,Los Angeles,Barry Franz,CA-2013-137729,90004.0,West,2590,California,Other,2015-06-05,TEC-PH-10001433,2015-10-05 00:00:00,Standard Class,0.2,21.5397,0.0875,3.0,246.168,Cisco Small Business SPA 502G VoIP phone,Home Office,Phones,6,307.71,61.54199999999997
6122,United States,Wheeling,Sanjit Engle,US-2013-115455,60090.0,Central,2591,Illinois,Top 20 Customers,2015-09-09,FUR-FU-10004671,9/15/2015,Standard Class,0.6,0.0,0.0,2.0,14.136,"Executive Impressions 12"" Wall Clock",Consumer,Furnishings,9,35.339999999999996,21.203999999999997
6123,United States,Wheeling,Sanjit Engle,US-2013-115455,60090.0,Central,2592,Illinois,Top 20 Customers,2015-09-09,FUR-TA-10003569,9/15/2015,Standard Class,0.5,0.0,0.0,3.0,601.47,Bretford CR8500 Series Meeting Room Furniture,Consumer,Tables,9,1202.94,601.47
6124,United States,New York City,Edward Nazzal,CA-2013-165848,10035.0,East,2604,New York,Other,2015-05-06,FUR-BO-10000362,2015-05-06 00:00:00,Same Day,0.2,5.1294,0.0375,1.0,136.784,Sauder Inglewood Library Bookcases,Consumer,Bookcases,5,170.98,34.196
6125,United States,Jacksonville,Kean Nguyen,CA-2011-112718,32216.0,South,2606,Florida,Other,2013-12-16,OFF-BI-10000591,12/21/2013,Standard Class,0.7,0.0,0.0,1.0,1.167,Avery Binder Labels,Corporate,Binders,12,3.89,2.723
6126,United States,Arlington,Matt Collister,CA-2011-127446,76017.0,Central,2608,Texas,Other,2013-11-25,TEC-AC-10001635,11/30/2013,Standard Class,0.2,0.0,0.0,3.0,24.672,KeyTronic KT400U2 - Keyboard - Black,Corporate,Accessories,11,30.84,6.167999999999999
6127,United States,Arlington,Matt Collister,CA-2011-127446,76017.0,Central,2609,Texas,Other,2013-11-25,OFF-LA-10001317,11/30/2013,Standard Class,0.2,0.882,0.35,1.0,2.52,Avery 520,Corporate,Labels,11,3.15,0.6299999999999999
6128,United States,Arlington,Matt Collister,CA-2011-127446,76017.0,Central,2610,Texas,Other,2013-11-25,FUR-TA-10000577,11/30/2013,Standard Class,0.3,0.0,0.0,5.0,1218.735,Bretford CR4500 Series Slim Rectangular Table,Corporate,Tables,11,1741.05,522.315
6129,United States,Arlington,Matt Collister,CA-2011-127446,76017.0,Central,2611,Texas,Other,2013-11-25,OFF-LA-10000248,11/30/2013,Standard Class,0.2,1.9926,0.3375,2.0,5.904,Avery 52,Corporate,Labels,11,7.38,1.476
6130,United States,Arlington,Matt Collister,CA-2011-127446,76017.0,Central,2612,Texas,Other,2013-11-25,OFF-PA-10000955,11/30/2013,Standard Class,0.2,5.1012,0.325,3.0,15.696,Southworth 25% Cotton Granite Paper & Envelopes,Corporate,Paper,11,19.619999999999997,3.9239999999999977
6131,United States,Arlington,Matt Collister,CA-2011-127446,76017.0,Central,2613,Texas,Other,2013-11-25,FUR-FU-10000221,11/30/2013,Standard Class,0.6,0.0,0.0,3.0,6.096,"Master Caster Door Stop, Brown",Corporate,Furnishings,11,15.24,9.144
6132,United States,Los Angeles,Bill Overfelt,CA-2013-137204,90045.0,West,2614,California,Other,2015-04-29,FUR-CH-10002304,2015-06-05 00:00:00,Standard Class,0.2,2.598,0.0625,2.0,41.568,"Global Stack Chair without Arms, Black",Corporate,Chairs,4,51.959999999999994,10.391999999999996
6133,United States,Los Angeles,Aleksandra Gannaway,CA-2011-147298,90049.0,West,2615,California,Other,2013-04-26,FUR-CH-10004886,2013-03-05 00:00:00,Standard Class,0.2,23.028,0.1,3.0,230.28,Bevis Steel Folding Chairs,Corporate,Chairs,4,287.84999999999997,57.569999999999965
6134,United States,Los Angeles,Aleksandra Gannaway,CA-2011-147298,90049.0,West,2616,California,Other,2013-04-26,OFF-BI-10001525,2013-03-05 00:00:00,Standard Class,0.2,5.715,0.3125,6.0,18.288,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Corporate,Binders,4,22.86,4.571999999999999
6135,United States,San Francisco,Maribeth Schnelling,CA-2014-147942,94110.0,West,2618,California,Other,2016-01-04,OFF-BI-10001294,2016-05-04 00:00:00,Standard Class,0.2,38.025,0.3125,13.0,121.68,Fellowes Binding Cases,Consumer,Binders,1,152.1,30.419999999999987
6136,United States,Carlsbad,Jim Mitchum,CA-2014-115931,88220.0,West,2620,New Mexico,Other,2016-12-22,TEC-PH-10001300,12/26/2016,Standard Class,0.2,6.704,0.1,4.0,67.04,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Corporate,Phones,12,83.8,16.75999999999999
6137,United States,New York City,Tom Ashbrook,CA-2014-127180,10024.0,East,2624,New York,Top 20 Customers,2016-10-22,TEC-CO-10004722,10/24/2016,First Class,0.2,3919.9888,0.35,4.0,11199.968,Canon imageCLASS 2200 Advanced Copier,Home Office,Copiers,10,13999.96,2799.992
6138,United States,Springfield,Sean Braxton,US-2014-165344,45503.0,East,2628,Ohio,Other,2016-11-13,TEC-AC-10002399,11/15/2016,First Class,0.2,9.1296,0.15,4.0,60.864,SanDisk Cruzer 32 GB USB Flash Drive,Corporate,Accessories,11,76.08,15.216
6139,United States,Springfield,Sean Braxton,US-2014-165344,45503.0,East,2629,Ohio,Other,2016-11-13,TEC-MA-10002210,11/15/2016,First Class,0.7,0.0,0.0,7.0,652.995,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Corporate,Machines,11,2176.6499999999996,1523.6549999999995
6140,United States,Springfield,Sean Braxton,US-2014-165344,45503.0,East,2630,Ohio,Other,2016-11-13,OFF-BI-10003196,11/15/2016,First Class,0.7,0.0,0.0,10.0,11.22,Accohide Poly Flexible Ring Binders,Corporate,Binders,11,37.4,26.18
6141,United States,Seattle,Jason Fortune-,US-2014-110604,98103.0,West,2633,Washington,Other,2016-05-15,FUR-CH-10002017,5/20/2016,Standard Class,0.2,4.2624,0.1,2.0,42.624,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Consumer,Chairs,5,53.28,10.656
6142,United States,Seattle,Jason Fortune-,US-2014-110604,98103.0,West,2634,Washington,Other,2016-05-15,FUR-CH-10004287,5/20/2016,Standard Class,0.2,24.858,0.1125,1.0,220.96,SAFCO Arco Folding Chair,Consumer,Chairs,5,276.2,55.23999999999998
6143,United States,Fayetteville,Barbara Fisher,CA-2012-116750,28314.0,South,2635,North Carolina,Other,2014-05-07,FUR-FU-10003829,2014-10-07 00:00:00,Second Class,0.2,0.7392,0.15,2.0,4.928,Stackable Trays,Corporate,Furnishings,5,6.159999999999999,1.231999999999999
6144,United States,Fayetteville,Barbara Fisher,CA-2012-116750,28314.0,South,2636,North Carolina,Other,2014-05-07,OFF-BI-10004728,2014-10-07 00:00:00,Second Class,0.7,0.0,0.0,5.0,7.23,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Corporate,Binders,5,24.1,16.869999999999997
6145,United States,New York City,Sarah Bern,CA-2014-108441,10035.0,East,2639,New York,Other,2016-12-06,OFF-BI-10000848,6/18/2016,Standard Class,0.2,4.2666,0.325,3.0,13.128,Angle-D Ring Binders,Consumer,Binders,12,16.41,3.282
6146,United States,New York City,Sarah Bern,CA-2014-108441,10035.0,East,2641,New York,Other,2016-12-06,FUR-CH-10000595,6/18/2016,Standard Class,0.1,143.04,0.166666667,4.0,858.24,Safco Contoured Stacking Chairs,Consumer,Chairs,12,953.6,95.36
6147,United States,Aurora,Kelly Andreada,CA-2013-124051,60505.0,Central,2643,Illinois,Other,2015-12-30,OFF-PA-10001289,12/31/2015,First Class,0.2,67.4424,0.3625,6.0,186.048,White Computer Printout Paper by Universal,Consumer,Paper,12,232.56,46.512
6148,United States,Raleigh,Ben Ferrer,CA-2013-149111,27604.0,South,2644,North Carolina,Other,2015-04-18,TEC-PH-10003092,4/22/2015,Second Class,0.2,4.1391,0.1125,1.0,36.792,Motorola L804,Home Office,Phones,4,45.99,9.198
6149,United States,Raleigh,Ben Ferrer,CA-2013-149111,27604.0,South,2645,North Carolina,Other,2015-04-18,FUR-FU-10000206,4/22/2015,Second Class,0.2,6.2856,0.3375,8.0,18.624,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Home Office,Furnishings,4,23.28,4.655999999999999
6150,United States,Hesperia,Sally Hughsby,US-2013-146794,92345.0,West,2651,California,Other,2015-09-27,FUR-BO-10004467,2015-02-10 00:00:00,Standard Class,0.15,19.998,0.047058824,5.0,424.9575,Bestar Classic Bookcase,Corporate,Bookcases,9,499.95,74.9925
6151,United States,Provo,Alan Schoenberger,CA-2014-112515,84604.0,West,2652,Utah,Other,2016-09-17,OFF-BI-10000829,9/21/2016,Second Class,0.2,3.5022,0.325,3.0,10.776,Avery Non-Stick Binders,Corporate,Binders,9,13.47,2.693999999999999
6152,United States,Provo,Alan Schoenberger,CA-2014-112515,84604.0,West,2653,Utah,Other,2016-09-17,OFF-BI-10003712,9/21/2016,Second Class,0.2,4.2717,0.3625,3.0,11.784,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Corporate,Binders,9,14.73,2.9459999999999997
6153,United States,Provo,Alan Schoenberger,CA-2014-112515,84604.0,West,2656,Utah,Other,2016-09-17,OFF-BI-10004233,9/21/2016,Second Class,0.2,8.9544,0.35,2.0,25.584,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Corporate,Binders,9,31.979999999999997,6.395999999999997
6154,United States,Gilbert,Harold Ryan,CA-2012-135538,85234.0,West,2660,Arizona,Other,2014-12-24,FUR-CH-10004287,12/28/2014,Standard Class,0.2,99.432,0.1125,4.0,883.84,SAFCO Arco Folding Chair,Corporate,Chairs,12,1104.8,220.95999999999992
6155,United States,Memphis,Herbert Flentye,CA-2013-164784,38109.0,South,2664,Tennessee,Other,2015-02-05,OFF-LA-10001569,2015-05-05 00:00:00,First Class,0.2,1.2948,0.325,1.0,3.984,Avery 499,Consumer,Labels,2,4.9799999999999995,0.9959999999999996
6156,United States,Memphis,Herbert Flentye,CA-2013-164784,38109.0,South,2665,Tennessee,Other,2015-02-05,FUR-TA-10004534,2015-05-05 00:00:00,First Class,0.4,0.0,0.0,3.0,370.62,Bevis 44 x 96 Conference Tables,Consumer,Tables,2,617.7,247.08000000000004
6157,United States,Memphis,Herbert Flentye,CA-2013-164784,38109.0,South,2666,Tennessee,Other,2015-02-05,OFF-BI-10002954,2015-05-05 00:00:00,First Class,0.7,0.0,0.0,2.0,2.742,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Consumer,Binders,2,9.14,6.397999999999999
6158,United States,Amarillo,Hunter Glantz,CA-2013-111794,79109.0,Central,2667,Texas,Other,2015-02-10,TEC-AC-10003832,2015-02-10 00:00:00,Same Day,0.2,20.8719,0.2625,3.0,79.512,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Consumer,Accessories,2,99.39,19.878
6159,United States,Amarillo,Hunter Glantz,CA-2013-111794,79109.0,Central,2668,Texas,Other,2015-02-10,OFF-PA-10000474,2015-02-10 00:00:00,Same Day,0.2,9.5688,0.3375,1.0,28.352,Easy-staple paper,Consumer,Paper,2,35.44,7.087999999999997
6160,United States,Los Angeles,Nancy Lomonaco,US-2012-139759,90045.0,West,2669,California,Other,2014-08-25,FUR-CH-10002774,8/30/2014,Standard Class,0.2,4.5882,0.1125,1.0,40.784,"Global Deluxe Stacking Chair, Gray",Home Office,Chairs,8,50.98,10.195999999999998
6161,United States,Asheville,Doug Bickford,CA-2014-132185,28806.0,South,2676,North Carolina,Other,2016-11-27,OFF-AR-10000422,2016-02-12 00:00:00,Standard Class,0.2,0.7665,0.0875,5.0,8.76,Pencil and Crayon Sharpener,Consumer,Art,11,10.95,2.1899999999999995
6162,United States,Asheville,Doug Bickford,CA-2014-132185,28806.0,South,2677,North Carolina,Other,2016-11-27,OFF-AP-10001205,2016-02-12 00:00:00,Standard Class,0.2,4.3584,0.1,1.0,43.584,Belkin 5 Outlet SurgeMaster Power Centers,Consumer,Appliances,11,54.48,10.896
